,index
10832,10832
11357,11357
10486,10486
11298,11298
11646,11646
10570,10570
10937,10937
11110,11110
11469,11469
11452,11452
10232,10232
11594,11594
11440,11440
10304,10304
11538,11538
10472,10472
11279,11279
11348,11348
11380,11380
10846,10846
10622,10622
11294,11294
10310,10310
11569,11569
11350,11350
10762,10762
10355,10355
10905,10905
11463,11463
10450,10450
10291,10291
10530,10530
10348,10348
10635,10635
10553,10553
11085,11085
11671,11671
10401,10401
10770,10770
10680,10680
10374,10374
10273,10273
10338,10338
11533,11533
10637,10637
11404,11404
10283,10283
11126,11126
11268,11268
10850,10850
11454,11454
10956,10956
11460,11460
10377,10377
10703,10703
11273,11273
11241,11241
10988,10988
10848,10848
11410,11410
10234,10234
10623,10623
11601,11601
10997,10997
10938,10938
10878,10878
11669,11669
11001,11001
11084,11084
11069,11069
11088,11088
10345,10345
10692,10692
10335,10335
11349,11349
10295,10295
11413,11413
11667,11667
11094,11094
10922,10922
10776,10776
10701,10701
10698,10698
10744,10744
10539,10539
10973,10973
10625,10625
11705,11705
11618,11618
11577,11577
10858,10858
11064,11064
10531,10531
10674,10674
11676,11676
11186,11186
10738,10738
10655,10655
11164,11164
10799,10799
11169,11169
10602,10602
11281,11281
11510,11510
11087,11087
11173,11173
10751,10751
10659,10659
11035,11035
10748,10748
10626,10626
10558,10558
10442,10442
10996,10996
10278,10278
10451,10451
10409,10409
10896,10896
11336,11336
11683,11683
10825,10825
10561,10561
10808,10808
11442,11442
11254,11254
10758,10758
11599,11599
10578,10578
11065,11065
10728,10728
11108,11108
11156,11156
10179,10179
11580,11580
11546,11546
11030,11030
10642,10642
10521,10521
10593,10593
11128,11128
10695,10695
10410,10410
10211,10211
10717,10717
10685,10685
11691,11691
11486,11486
11185,11185
11033,11033
10601,10601
10847,10847
11477,11477
11308,11308
10343,10343
10197,10197
10293,10293
11515,11515
10860,10860
11684,11684
10576,10576
10350,10350
10207,10207
11528,11528
11390,11390
10886,10886
11590,11590
10503,10503
10485,10485
11181,11181
10582,10582
10913,10913
11120,11120
11172,11172
10213,10213
10516,10516
11381,11381
10651,10651
11595,11595
11431,11431
10288,10288
10332,10332
11190,11190
10587,10587
11328,11328
10178,10178
11240,11240
11639,11639
10704,10704
11002,11002
10412,10412
10449,10449
11565,11565
10487,10487
11101,11101
11439,11439
10785,10785
10964,10964
10592,10592
11205,11205
11168,11168
11116,11116
11531,11531
10403,10403
10183,10183
10983,10983
10271,10271
10800,10800
11407,11407
10849,10849
10851,10851
10595,10595
10195,10195
10720,10720
10258,10258
11166,11166
11154,11154
10775,10775
11005,11005
10822,10822
10473,10473
11329,11329
10517,10517
10773,10773
11182,11182
10736,10736
11435,11435
11483,11483
10759,10759
11280,11280
10749,10749
10634,10634
11234,11234
10900,10900
10837,10837
10340,10340
11138,11138
11421,11421
10382,10382
10699,10699
10754,10754
10526,10526
10756,10756
10793,10793
11543,11543
11695,11695
10617,10617
11371,11371
10828,10828
11022,11022
11563,11563
11556,11556
10693,10693
11207,11207
11530,11530
10225,10225
10985,10985
10724,10724
10552,10552
11083,11083
10831,10831
10238,10238
11561,11561
11171,11171
10181,10181
10326,10326
10361,10361
10433,10433
10640,10640
11536,11536
11425,11425
11645,11645
10396,10396
11383,11383
10706,10706
10177,10177
11700,11700
11303,11303
10874,10874
10222,10222
11362,11362
10745,10745
11593,11593
10426,10426
11692,11692
10816,10816
10616,10616
11122,11122
11344,11344
11046,11046
11555,11555
11664,11664
11372,11372
11382,11382
10682,10682
10998,10998
11271,11271
11485,11485
10395,10395
10314,10314
11694,11694
11053,11053
11559,11559
11641,11641
11473,11473
10380,10380
10541,10541
11397,11397
11104,11104
11260,11260
10789,10789
11302,11302
11246,11246
10535,10535
11157,11157
10568,10568
10954,10954
10787,10787
10589,10589
11613,11613
10554,10554
11475,11475
10267,10267
11479,11479
10478,10478
10453,10453
10488,10488
11314,11314
11637,11637
10320,10320
10209,10209
11470,11470
10176,10176
10357,10357
10916,10916
10344,10344
11023,11023
10975,10975
11704,11704
11003,11003
10188,10188
11493,11493
11516,11516
11174,11174
11130,11130
10518,10518
11657,11657
11338,11338
11261,11261
10636,10636
10457,10457
11151,11151
11310,11310
10966,10966
10893,10893
10647,10647
10729,10729
11093,11093
10492,10492
10757,10757
10716,10716
11312,11312
10677,10677
11296,11296
10248,10248
11111,11111
11411,11411
11589,11589
11447,11447
11649,11649
11494,11494
10230,10230
11252,11252
10921,10921
10817,10817
10965,10965
11534,11534
10805,10805
11653,11653
11016,11016
10233,10233
10253,10253
10555,10555
10627,10627
11394,11394
11363,11363
11284,11284
4528,4528
3282,3282
4291,4291
3351,3351
3844,3844
4705,4705
3393,3393
3362,3362
4400,4400
4344,4344
4296,4296
4978,4978
4410,4410
4843,4843
4010,4010
4706,4706
4401,4401
4724,4724
3352,3352
3498,3498
4189,4189
3197,3197
3189,3189
4720,4720
4375,4375
3566,3566
3874,3874
3673,3673
4813,4813
3733,3733
4520,4520
3547,3547
3169,3169
3369,3369
4519,4519
3398,3398
4783,4783
4580,4580
3592,3592
4504,4504
3792,3792
4639,4639
5053,5053
3703,3703
3877,3877
3725,3725
3799,3799
3931,3931
3494,3494
4037,4037
3919,3919
3268,3268
3995,3995
4309,4309
3455,3455
4863,4863
3265,3265
4397,4397
3172,3172
4455,4455
4715,4715
4871,4871
4745,4745
4202,4202
4688,4688
3834,3834
4751,4751
3350,3350
4160,4160
3382,3382
3537,3537
4484,4484
3769,3769
4186,4186
3884,3884
3820,3820
3635,3635
3341,3341
4420,4420
4068,4068
4475,4475
3617,3617
4246,4246
3211,3211
3589,3589
4156,4156
3789,3789
3502,3502
3699,3699
3223,3223
3308,3308
4966,4966
4220,4220
4036,4036
4447,4447
3302,3302
5038,5038
4874,4874
3222,3222
4211,4211
4772,4772
3256,3256
4696,4696
3381,3381
5071,5071
5001,5001
3711,3711
3448,3448
3922,3922
4093,4093
3876,3876
4404,4404
5047,5047
4564,4564
4159,4159
4275,4275
3739,3739
3230,3230
4851,4851
3318,3318
4059,4059
3813,3813
3548,3548
4479,4479
4258,4258
3525,3525
4178,4178
3571,3571
4505,4505
3277,3277
3798,3798
3794,3794
3806,3806
3492,3492
3486,3486
4125,4125
4140,4140
4057,4057
3509,3509
4534,4534
4417,4417
3702,3702
3735,3735
3418,3418
4191,4191
3737,3737
4028,4028
3946,3946
3383,3383
4546,4546
3503,3503
4391,4391
3429,3429
4771,4771
4219,4219
4285,4285
4645,4645
4973,4973
4540,4540
3901,3901
3366,3366
4110,4110
4031,4031
4149,4149
3710,3710
4679,4679
4461,4461
4282,4282
4834,4834
4336,4336
3639,3639
4630,4630
4991,4991
4556,4556
4884,4884
3441,3441
3643,3643
4194,4194
4347,4347
3286,3286
3953,3953
3958,3958
4165,4165
3421,3421
4106,4106
3689,3689
4343,4343
3609,3609
3210,3210
4950,4950
3507,3507
4985,4985
4634,4634
4685,4685
4101,4101
3426,3426
3686,3686
4157,4157
3315,3315
5090,5090
4424,4424
3559,3559
4936,4936
4084,4084
3704,3704
4438,4438
4303,4303
3226,3226
3694,3694
3463,3463
4977,4977
3707,3707
3288,3288
4730,4730
3690,3690
4824,4824
3470,3470
4653,4653
4044,4044
3396,3396
4203,4203
3840,3840
4322,4322
4689,4689
3634,3634
3662,3662
4972,4972
3964,3964
3921,3921
4472,4472
3578,3578
4143,4143
3422,3422
4032,4032
4667,4667
4574,4574
3233,3233
4388,4388
3394,3394
3668,3668
5005,5005
3860,3860
3993,3993
5045,5045
4226,4226
4003,4003
4265,4265
4097,4097
3784,3784
4821,4821
4489,4489
4707,4707
3601,3601
3594,3594
3533,3533
3752,3752
4405,4405
4832,4832
3402,3402
4982,4982
3181,3181
3246,3246
3847,3847
3522,3522
3848,3848
4152,4152
4807,4807
3532,3532
4774,4774
3706,3706
4844,4844
4235,4235
4290,4290
3386,3386
4788,4788
3200,3200
4894,4894
3778,3778
3433,3433
4413,4413
3585,3585
3213,3213
4421,4421
3254,3254
4563,4563
3658,3658
4345,4345
4767,4767
3482,3482
3519,3519
4740,4740
4704,4704
4610,4610
3328,3328
3780,3780
4949,4949
4469,4469
4605,4605
3942,3942
5026,5026
4048,4048
4569,4569
3387,3387
4252,4252
4293,4293
3734,3734
4148,4148
4043,4043
3971,3971
4286,4286
3974,3974
3588,3588
5048,5048
5050,5050
4984,4984
3207,3207
3732,3732
3745,3745
3184,3184
4273,4273
4714,4714
3473,3473
4393,4393
4702,4702
3529,3529
3616,3616
4070,4070
4306,4306
5068,5068
3776,3776
3501,3501
5076,5076
3843,3843
3296,3296
3979,3979
3821,3821
4902,4902
4618,4618
4794,4794
3316,3316
3274,3274
5042,5042
3261,3261
4104,4104
4229,4229
4170,4170
4085,4085
4955,4955
4115,4115
4596,4596
4384,4384
4550,4550
4305,4305
4510,4510
3489,3489
3488,3488
4372,4372
3511,3511
3929,3929
5019,5019
3353,3353
4579,4579
4442,4442
3334,3334
4449,4449
4205,4205
3208,3208
3941,3941
4903,4903
4591,4591
3295,3295
3899,3899
4742,4742
3437,3437
5070,5070
3472,3472
4547,4547
4739,4739
4139,4139
3505,3505
3496,3496
3375,3375
3214,3214
4024,4024
4954,4954
4013,4013
3518,3518
3947,3947
4269,4269
4560,4560
3479,3479
3615,3615
4072,4072
5018,5018
4877,4877
4699,4699
4600,4600
3817,3817
3388,3388
3310,3310
3638,3638
4678,4678
3193,3193
4572,4572
4376,4376
4271,4271
4641,4641
5035,5035
3468,3468
3209,3209
3623,3623
4338,4338
4279,4279
4058,4058
3461,3461
3801,3801
3620,3620
3458,3458
3714,3714
4463,4463
4845,4845
3576,3576
4974,4974
4516,4516
4034,4034
3826,3826
4525,4525
3497,3497
3263,3263
3572,3572
4487,4487
3926,3926
3582,3582
3434,3434
4462,4462
4328,4328
5043,5043
4222,4222
3171,3171
3887,3887
4847,4847
3978,3978
3425,3425
4842,4842
3829,3829
4199,4199
4602,4602
3894,3894
4153,4153
3950,3950
4509,4509
4660,4660
3697,3697
4914,4914
3570,3570
4049,4049
4241,4241
4074,4074
4915,4915
3633,3633
3912,3912
4921,4921
3323,3323
4527,4527
4934,4934
4411,4411
4577,4577
4015,4015
4453,4453
3237,3237
3948,3948
3728,3728
3608,3608
3474,3474
4518,4518
3372,3372
3248,3248
4166,4166
4779,4779
3405,3405
3938,3938
4989,4989
4850,4850
4113,4113
3481,3481
4743,4743
3354,3354
3485,3485
4007,4007
3672,3672
3721,3721
4154,4154
4192,4192
4548,4548
4446,4446
4539,4539
3376,3376
3335,3335
4609,4609
3836,3836
4325,4325
3493,3493
4904,4904
3242,3242
4819,4819
4441,4441
3528,3528
3337,3337
4126,4126
3336,3336
3803,3803
3965,3965
3415,3415
4808,4808
4337,4337
3852,3852
3910,3910
3669,3669
4629,4629
3438,3438
3824,3824
3569,3569
4935,4935
3682,3682
4333,4333
4738,4738
4601,4601
3508,3508
4450,4450
3870,3870
4387,4387
4501,4501
3245,3245
3903,3903
4351,4351
3187,3187
4073,4073
4128,4128
4770,4770
4909,4909
4230,4230
3930,3930
4545,4545
3204,3204
4012,4012
3886,3886
4193,4193
4496,4496
4307,4307
4168,4168
3882,3882
3168,3168
3538,3538
4356,4356
4197,4197
4045,4045
4731,4731
4913,4913
4398,4398
4932,4932
3198,3198
4828,4828
5027,5027
4749,4749
4448,4448
5059,5059
3625,3625
5023,5023
4671,4671
4680,4680
4859,4859
3698,3698
3451,3451
3949,3949
3379,3379
3934,3934
5015,5015
3287,3287
4900,4900
4116,4116
5031,5031
3579,3579
3984,3984
4752,4752
4471,4471
4069,4069
3580,3580
4254,4254
3975,3975
3655,3655
4464,4464
3753,3753
4046,4046
4445,4445
4026,4026
4691,4691
3624,3624
4456,4456
3755,3755
4021,4021
3329,3329
3480,3480
3314,3314
3649,3649
4371,4371
4957,4957
3403,3403
4981,4981
3269,3269
5022,5022
4785,4785
5081,5081
4836,4836
3800,3800
3410,3410
3652,3652
4672,4672
3289,3289
4755,4755
4590,4590
3595,3595
4256,4256
4119,4119
3462,3462
3665,3665
4373,4373
4201,4201
3449,3449
4990,4990
4585,4585
3693,3693
3298,3298
3846,3846
4941,4941
5003,5003
4744,4744
4852,4852
3787,3787
4741,4741
4224,4224
4999,4999
4896,4896
4206,4206
4339,4339
3194,3194
4245,4245
3795,3795
4436,4436
4625,4625
3545,3545
3986,3986
3344,3344
3966,3966
4983,4983
3656,3656
5091,5091
4930,4930
3999,3999
5034,5034
4980,4980
3857,3857
3477,3477
3746,3746
3276,3276
3865,3865
3459,3459
4965,4965
3562,3562
3220,3220
4880,4880
4918,4918
3940,3940
4614,4614
4822,4822
3742,3742
4787,4787
4474,4474
4848,4848
3357,3357
4415,4415
5000,5000
3920,3920
3251,3251
3478,3478
3526,3526
4797,4797
4488,4488
4352,4352
4318,4318
5049,5049
4571,4571
3997,3997
4693,4693
4111,4111
3234,3234
4304,4304
4132,4132
4622,4622
4816,4816
4800,4800
4623,4623
5020,5020
4768,4768
4281,4281
4533,4533
3661,3661
3411,3411
3977,3977
4315,4315
3788,3788
3651,3651
3684,3684
3851,3851
3607,3607
4885,4885
4901,4901
3855,3855
4963,4963
4127,4127
4383,4383
4029,4029
4342,4342
3613,3613
5046,5046
5082,5082
3333,3333
3467,3467
3781,3781
4881,4881
4988,4988
4362,4362
3685,3685
4063,4063
4244,4244
5083,5083
4105,4105
3550,3550
4353,4353
3604,3604
4051,4051
5007,5007
4750,4750
4468,4468
4385,4385
4089,4089
3989,3989
3692,3692
4467,4467
4061,4061
3761,3761
4734,4734
3992,3992
4514,4514
3177,3177
4466,4466
3599,3599
4294,4294
4039,4039
3914,3914
3577,3577
4066,4066
5028,5028
3902,3902
4554,4554
3371,3371
4367,4367
3944,3944
4308,4308
4407,4407
3512,3512
4288,4288
3260,3260
3560,3560
4081,4081
4040,4040
3657,3657
3619,3619
3549,3549
4907,4907
4638,4638
3322,3322
3861,3861
4812,4812
3290,3290
3217,3217
3221,3221
3546,3546
4856,4856
3445,3445
4280,4280
3767,3767
3484,3484
4204,4204
4899,4899
3991,3991
3447,3447
4595,4595
4993,4993
3603,3603
3297,3297
4100,4100
4778,4778
5012,5012
4870,4870
5069,5069
4454,4454
3892,3892
5058,5058
4123,4123
3827,3827
4665,4665
3584,3584
4723,4723
4762,4762
3517,3517
3833,3833
4708,4708
3307,3307
5088,5088
4754,4754
4860,4860
3796,3796
3904,3904
4636,4636
3889,3889
4849,4849
3299,3299
3856,3856
4459,4459
3647,3647
4929,4929
3831,3831
4147,4147
3454,3454
3730,3730
4502,4502
3980,3980
3195,3195
4369,4369
4237,4237
4278,4278
3835,3835
3460,3460
5025,5025
4176,4176
4314,4314
3515,3515
4124,4124
4216,4216
4789,4789
4035,4035
4257,4257
3611,3611
4004,4004
4718,4718
3257,3257
3743,3743
4664,4664
3976,3976
3763,3763
4561,4561
4506,4506
4289,4289
4801,4801
3404,3404
3646,3646
4052,4052
3736,3736
3212,3212
4721,4721
4096,4096
4422,4422
5030,5030
5011,5011
3591,3591
3905,3905
4553,4553
4427,4427
4429,4429
3774,3774
4221,4221
3973,3973
3597,3597
3427,3427
4402,4402
4948,4948
3994,3994
4098,4098
3678,3678
4592,4592
4589,4589
4130,4130
3192,3192
3446,3446
4169,4169
4122,4122
3205,3205
3325,3325
4316,4316
4674,4674
4682,4682
3360,3360
4764,4764
4876,4876
5089,5089
4862,4862
3280,3280
3504,3504
3524,3524
5079,5079
4473,4473
3605,3605
4604,4604
4643,4643
4826,4826
5066,5066
4120,4120
4908,4908
3952,3952
4866,4866
3674,3674
3842,3842
3759,3759
4313,4313
3188,3188
4210,4210
3925,3925
4905,4905
4162,4162
4536,4536
4597,4597
4209,4209
3510,3510
4486,4486
3283,3283
4959,4959
4883,4883
4802,4802
4179,4179
4716,4716
3469,3469
4064,4064
4781,4781
3723,3723
3355,3355
4030,4030
4231,4231
4301,4301
4649,4649
4041,4041
4676,4676
3338,3338
3691,3691
4395,4395
3339,3339
3881,3881
4215,4215
3465,3465
3442,3442
4872,4872
3909,3909
4694,4694
4661,4661
3766,3766
4129,4129
4617,4617
4121,4121
4960,4960
4364,4364
4786,4786
3996,3996
3679,3679
4970,4970
4878,4878
3804,3804
4558,4558
3939,3939
3898,3898
3312,3312
4919,4919
4457,4457
3957,3957
4839,4839
4889,4889
4840,4840
4756,4756
4335,4335
3859,3859
4687,4687
3270,3270
3879,3879
3281,3281
4062,4062
4327,4327
3837,3837
3527,3527
4295,4295
5040,5040
3275,3275
3928,3928
4969,4969
3819,3819
4646,4646
4359,4359
4227,4227
4077,4077
5063,5063
4155,4155
4791,4791
4200,4200
3331,3331
3464,3464
4329,4329
3869,3869
4526,4526
4746,4746
4341,4341
4075,4075
3495,3495
4267,4267
4250,4250
3853,3853
4310,4310
3680,3680
3598,3598
3822,3822
5044,5044
3838,3838
3279,3279
4923,4923
3628,3628
3206,3206
4274,4274
4829,4829
3660,3660
5032,5032
4952,4952
4513,4513
3717,3717
4825,4825
4606,4606
3544,3544
4570,4570
3897,3897
5067,5067
4187,4187
3708,3708
4038,4038
3705,3705
3955,3955
3428,3428
4681,4681
4747,4747
4861,4861
3487,3487
4377,4377
4549,4549
3378,3378
4419,4419
4692,4692
4408,4408
4349,4349
3397,3397
5064,5064
4027,4027
3963,3963
3937,3937
4414,4414
3514,3514
4181,4181
3954,3954
4403,4403
4511,4511
4587,4587
3724,3724
4867,4867
4374,4374
4087,4087
4292,4292
3612,3612
4190,4190
4350,4350
4253,4253
4008,4008
3751,3751
3891,3891
4925,4925
4975,4975
3573,3573
3466,3466
5008,5008
3883,3883
4412,4412
3424,3424
4080,4080
4962,4962
4094,4094
3305,3305
4355,4355
4233,4233
3785,3785
4182,4182
4979,4979
4888,4888
4635,4635
3540,3540
3951,3951
3367,3367
3916,3916
3772,3772
3885,3885
4995,4995
3235,3235
4722,4722
4238,4238
4522,4522
3202,3202
3593,3593
3271,3271
4717,4717
3542,3542
3244,3244
5041,5041
4817,4817
3563,3563
3231,3231
3409,3409
4775,4775
3858,3858
3773,3773
3663,3663
4261,4261
4099,4099
4268,4268
4535,4535
4184,4184
4262,4262
5013,5013
3695,3695
4503,4503
4091,4091
4928,4928
3319,3319
4562,4562
3483,3483
4001,4001
4659,4659
4684,4684
5080,5080
3757,3757
3218,3218
3520,3520
4695,4695
4482,4482
4483,4483
4608,4608
4019,4019
4118,4118
3888,3888
4092,4092
3872,3872
4865,4865
4102,4102
3499,3499
4217,4217
4242,4242
3811,3811
4112,4112
4568,4568
4332,4332
3614,3614
4183,4183
3219,3219
4515,4515
3988,3988
4593,4593
3747,3747
4490,4490
4302,4302
3413,3413
4382,4382
3574,3574
3182,3182
5086,5086
4803,4803
4218,4218
4830,4830
3960,3960
3873,3873
4793,4793
4537,4537
4053,4053
3239,3239
3534,3534
4394,4394
4348,4348
3567,3567
4299,4299
3653,3653
4838,4838
4814,4814
3399,3399
4365,4365
4953,4953
3923,3923
3688,3688
4759,4759
4512,4512
3790,3790
3229,3229
4366,4366
4228,4228
4890,4890
4144,4144
4076,4076
4023,4023
4083,4083
4701,4701
4640,4640
3346,3346
4947,4947
4810,4810
4323,4323
3175,3175
3621,3621
4477,4477
3227,3227
3183,3183
4392,4392
3416,3416
4047,4047
4240,4240
3272,3272
3347,3347
3401,3401
3377,3377
3349,3349
3531,3531
5087,5087
